"Rule","Severity","File","Line","Message","Value"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\OpenData-Technical-Documentation.md","1503","Generated documents must retain this label as text but remove the .md hyperlink.","023-operational-failure-and-recovery.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\OpenData-Technical-Documentation.md","1504","Generated documents must retain this label as text but remove the .md hyperlink.","024-architecture-traceability.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\OpenData-Technical-Documentation.md","1732","Generated documents must retain this label as text but remove the .md hyperlink.","local-build-test-run.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\OpenData-Technical-Documentation.md","1733","Generated documents must retain this label as text but remove the .md hyperlink.","dependency-management.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\OpenData-Technical-Documentation.md","1734","Generated documents must retain this label as text but remove the .md hyperlink.","release-and-versioning.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\OpenData-Technical-Documentation.md","1735","Generated documents must retain this label as text but remove the .md hyperlink.","../guides/adding-a-plugin.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\OpenData-Technical-Documentation.md","1736","Generated documents must retain this label as text but remove the .md hyperlink.","../standards/README.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\OpenData-Technical-Documentation.md","1857","Generated documents must retain this label as text but remove the .md hyperlink.","coding-standard.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\OpenData-Technical-Documentation.md","1858","Generated documents must retain this label as text but remove the .md hyperlink.","testing-standard.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\OpenData-Technical-Documentation.md","1859","Generated documents must retain this label as text but remove the .md hyperlink.","documentation-standard.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\OpenData-Technical-Documentation.md","1860","Generated documents must retain this label as text but remove the .md hyperlink.","security-standard.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\OpenData-Technical-Documentation.md","1965","Generated documents must retain this label as text but remove the .md hyperlink.","../templates/plugin-java/README.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\OpenData-Technical-Documentation.md","2207","Generated documents must retain this label as text but remove the .md hyperlink.","adding-a-plugin.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\OpenData-Technical-Documentation.md","2208","Generated documents must retain this label as text but remove the .md hyperlink.","adding-a-csv-plugin.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\OpenData-Technical-Documentation.md","2209","Generated documents must retain this label as text but remove the .md hyperlink.","adding-an-excel-plugin.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\OpenData-Technical-Documentation.md","2210","Generated documents must retain this label as text but remove the .md hyperlink.","adding-html-link-discovery.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\OpenData-Technical-Documentation.md","2211","Generated documents must retain this label as text but remove the .md hyperlink.","configuring-api-credentials.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\OpenData-Technical-Documentation.md","2212","Generated documents must retain this label as text but remove the .md hyperlink.","running-and-testing.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\OpenData-Technical-Documentation.md","2213","Generated documents must retain this label as text but remove the .md hyperlink.","running-plugins.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\OpenData-Technical-Documentation.md","2214","Generated documents must retain this label as text but remove the .md hyperlink.","run-ofgem-price-cap-import.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\OpenData-Technical-Documentation.md","2215","Generated documents must retain this label as text but remove the .md hyperlink.","sql-server-bootstrap.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\OpenData-Technical-Documentation.md","2216","Generated documents must retain this label as text but remove the .md hyperlink.","database-configuration-and-security.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\OpenData-Technical-Documentation.md","2217","Generated documents must retain this label as text but remove the .md hyperlink.","database-troubleshooting.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\OpenData-Technical-Documentation.md","2218","Generated documents must retain this label as text but remove the .md hyperlink.","plugin-contract-migration.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\OpenData-Technical-Documentation.md","2626","Generated documents must retain this label as text but remove the .md hyperlink.","operations-runbook.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\OpenData-Technical-Documentation.md","2627","Generated documents must retain this label as text but remove the .md hyperlink.","monitoring-and-diagnostics.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\OpenData-Technical-Documentation.md","2628","Generated documents must retain this label as text but remove the .md hyperlink.","backup-and-recovery.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\OpenData-Technical-Documentation.md","2629","Generated documents must retain this label as text but remove the .md hyperlink.","logging-and-pool.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\OpenData-Technical-Documentation.md","2692","Generated documents must retain this label as text but remove the .md hyperlink.","workbook-mapping.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\OpenData-Technical-Documentation.md","2693","Generated documents must retain this label as text but remove the .md hyperlink.","data-model.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\OpenData-Technical-Documentation.md","2694","Generated documents must retain this label as text but remove the .md hyperlink.","../../architecture/021-ofgem-price-cap-architecture.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\OpenData-Technical-Documentation.md","2695","Generated documents must retain this label as text but remove the .md hyperlink.","../../reference/ofgem-price-cap-data-dictionary.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\OpenData-Technical-Documentation.md","2696","Generated documents must retain this label as text but remove the .md hyperlink.","../../guides/run-ofgem-price-cap-import.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\OpenData-Technical-Documentation.md","2881","Generated documents must retain this label as text but remove the .md hyperlink.","ofgem/README.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\OpenData-Technical-Documentation.md","2882","Generated documents must retain this label as text but remove the .md hyperlink.","openmeteo/README.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\OpenData-Technical-Documentation.md","2889","Generated documents must retain this label as text but remove the .md hyperlink.","../guides/adding-a-plugin.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\OpenData-Technical-Documentation.md","2890","Generated documents must retain this label as text but remove the .md hyperlink.","../templates/plugin-java/README.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\OpenData-Technical-Documentation.md","3120","Generated documents must retain this label as text but remove the .md hyperlink.","ofgem-price-cap-data-dictionary.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\OpenData-Technical-Documentation.md","3336","Generated documents must retain this label as text but remove the .md hyperlink.","../plugins/openmeteo/README.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\OpenData-Technical-Documentation.md","3337","Generated documents must retain this label as text but remove the .md hyperlink.","openmeteo-schema.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\OpenData-Technical-Documentation.md","3476","Generated documents must retain this label as text but remove the .md hyperlink.","command-line-reference.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\OpenData-Technical-Documentation.md","3477","Generated documents must retain this label as text but remove the .md hyperlink.","configuration-reference.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\OpenData-Technical-Documentation.md","3478","Generated documents must retain this label as text but remove the .md hyperlink.","plugin-properties-reference.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\OpenData-Technical-Documentation.md","3479","Generated documents must retain this label as text but remove the .md hyperlink.","plugin-registry-reference.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\OpenData-Technical-Documentation.md","3480","Generated documents must retain this label as text but remove the .md hyperlink.","database-configuration.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\OpenData-Technical-Documentation.md","3481","Generated documents must retain this label as text but remove the .md hyperlink.","database-schema-reference.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\OpenData-Technical-Documentation.md","3482","Generated documents must retain this label as text but remove the .md hyperlink.","ingestion-audit-reference.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\OpenData-Technical-Documentation.md","3483","Generated documents must retain this label as text but remove the .md hyperlink.","supported-data-formats.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\OpenData-Technical-Documentation.md","3484","Generated documents must retain this label as text but remove the .md hyperlink.","csv-parsing.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\OpenData-Technical-Documentation.md","3485","Generated documents must retain this label as text but remove the .md hyperlink.","excel-parsing.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\OpenData-Technical-Documentation.md","3486","Generated documents must retain this label as text but remove the .md hyperlink.","html-link-discovery.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\OpenData-Technical-Documentation.md","3487","Generated documents must retain this label as text but remove the .md hyperlink.","ofgem-plugin.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\OpenData-Technical-Documentation.md","3488","Generated documents must retain this label as text but remove the .md hyperlink.","ofgem-plugin-configuration.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\OpenData-Technical-Documentation.md","3489","Generated documents must retain this label as text but remove the .md hyperlink.","ofgem-price-cap-data-dictionary.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\OpenData-Technical-Documentation.md","3490","Generated documents must retain this label as text but remove the .md hyperlink.","openmeteo-plugin.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\OpenData-Technical-Documentation.md","3491","Generated documents must retain this label as text but remove the .md hyperlink.","openmeteo-schema.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\OpenData-Technical-Documentation.md","3546","Generated documents must retain this label as text but remove the .md hyperlink.","ADR-REGISTER.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\OpenData-Technical-Documentation.md","3555","Generated documents must retain this label as text but remove the .md hyperlink.","ADR-REGISTER-ADDENDUM.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\OpenData-Technical-Documentation.md","3570","Generated documents must retain this label as text but remove the .md hyperlink.","ADR-0001-plugin-architecture.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\OpenData-Technical-Documentation.md","3571","Generated documents must retain this label as text but remove the .md hyperlink.","ADR-0002-apache-commons-cli.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\OpenData-Technical-Documentation.md","3572","Generated documents must retain this label as text but remove the .md hyperlink.","ADR-0003-java-util-logging.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\OpenData-Technical-Documentation.md","3573","Generated documents must retain this label as text but remove the .md hyperlink.","ADR-0004-parameter-file-layering.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\OpenData-Technical-Documentation.md","3574","Generated documents must retain this label as text but remove the .md hyperlink.","ADR-0005-sql-server-persistence.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\OpenData-Technical-Documentation.md","3575","Generated documents must retain this label as text but remove the .md hyperlink.","ADR-0006-package-info-documentation.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\OpenData-Technical-Documentation.md","3576","Generated documents must retain this label as text but remove the .md hyperlink.","ADR-0007-modular-monolith.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\OpenData-Technical-Documentation.md","3577","Generated documents must retain this label as text but remove the .md hyperlink.","ADR-0008-java-17-records-immutable-models.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\OpenData-Technical-Documentation.md","3578","Generated documents must retain this label as text but remove the .md hyperlink.","ADR-0009-common-staged-etl-pipeline.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\OpenData-Technical-Documentation.md","3579","Generated documents must retain this label as text but remove the .md hyperlink.","ADR-0010-constructor-injection-no-di-framework.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\OpenData-Technical-Documentation.md","3580","Generated documents must retain this label as text but remove the .md hyperlink.","ADR-0011-jdk-http-client-downloads.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\OpenData-Technical-Documentation.md","3581","Generated documents must retain this label as text but remove the .md hyperlink.","ADR-0012-plugin-properties-before-database-configuration.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\OpenData-Technical-Documentation.md","3582","Generated documents must retain this label as text but remove the .md hyperlink.","ADR-0013-plugin-manifest-and-registry.md"
